property_type,sector,bedRoom,bathroom,balcony,agePossession,built_up_area,servant room,store room,furnishing_type,luxury_cat,floor catt,price
Flat,sector 88a,4.0,4.0,3,New Property,1745.0,1,0,0,Medium,lower,2.1
Flat,sector 102,3.0,3.0,2,New Property,2673.0,0,0,0,Medium,lower,2.03
House,sector 25,5.0,4.0,3,Old Property,1350.0,0,0,0,Low,lower,4.31
House,sector 82,3.0,3.0,2,New Property,1700.0,0,0,0,Medium,lower,1.4
Flat,sector 10a,6.0,4.0,2,Moderately Old,3951.0,0,0,0,Low,mid,2.3
House,sector 23,8.0,8.0,2,Moderately Old,2520.0,1,0,2,Medium,lower,5.5
Flat,sector 90,2.0,2.0,3,New Property,1176.0,0,0,0,Low,mid,0.7
House,sector 50,3.0,4.0,2,Moderately Old,3240.0,1,0,2,Medium,lower,12.0
Flat,sector 84,3.0,3.0,3,Relatively New,1832.0,1,0,0,Medium,high,0.9
Flat,sector 84,3.0,3.0,3+,New Property,1561.0,0,0,0,Low,mid,0.79
Flat,sector 61,3.0,3.0,2,New Property,1721.0,0,0,0,High,lower,2.2
Flat,sector 37c,2.0,2.0,No,Under Construction,1578.0,1,0,0,Medium,high,0.95
House,sector 109,4.0,5.0,3+,New Property,2430.0,1,1,0,Medium,lower,6.44
Flat,sector 107,2.0,2.0,2,Relatively New,608.0,0,0,0,Low,mid,0.36
Flat,sector 71,2.0,2.0,1,Relatively New,600.0,0,0,2,Low,mid,0.55
Flat,sector 69,3.0,3.0,1,Relatively New,3137.0,0,0,0,Medium,mid,1.37
Flat,sector 84,2.0,2.0,1,Relatively New,1149.0,0,0,0,Low,mid,1.2
Flat,sector 36,3.0,2.0,3,Under Construction,1244.0,0,0,0,Low,lower,0.72
House,sector 41,8.0,5.0,3+,Old Property,3240.0,1,1,2,Low,lower,9.0
Flat,sector 52,3.0,3.0,3,Moderately Old,2126.0,1,0,0,Low,mid,1.85
House,sector 4,1.0,1.0,No,Moderately Old,450.0,0,0,0,Low,lower,0.4
Flat,sector 49,3.0,3.0,3,Moderately Old,2006.0,1,0,2,Medium,mid,1.9
Flat,sector 86,2.0,2.0,3,Moderately Old,1339.0,0,0,0,Low,mid,1.25
Flat,sector 37d,2.0,2.0,3,New Property,1250.0,0,0,0,Low,mid,0.6
Flat,sector 70,4.0,5.0,3+,Moderately Old,4227.0,1,0,2,Medium,mid,2.1
Flat,sector 103,2.0,2.0,3,Relatively New,2160.0,0,0,2,High,mid,1.15
Flat,sector 71,2.0,2.0,No,Moderately Old,1200.0,0,0,0,Low,mid,0.95
Flat,sector 88a,3.0,3.0,3+,Relatively New,1990.0,0,0,0,Medium,lower,1.3
Flat,sector 104,2.0,2.0,1,Relatively New,514.0,0,0,0,Medium,lower,0.4
Flat,sector 12,2.0,2.0,1,Moderately Old,737.0,0,0,0,Low,lower,0.35
Flat,sector 90,3.0,4.0,3,Relatively New,1764.0,1,0,0,High,lower,0.9
House,sector 24,10.0,9.0,3+,Relatively New,5018.0,0,0,1,Low,lower,1.9
Flat,sector 109,3.0,3.0,3,Relatively New,1550.0,0,0,0,Medium,high,1.7
Flat,sector 111,4.0,5.0,3+,Relatively New,2669.0,1,0,0,Medium,mid,3.45
Flat,sector 65,4.0,4.0,3,Relatively New,1975.0,1,0,2,Medium,lower,3.5
House,sector 7,1.0,1.0,1,Old Property,758.0,0,0,0,Low,lower,0.69
Flat,sector 41,4.0,4.0,3,Old Property,2900.0,0,0,0,Low,lower,3.4
Flat,manesar,4.0,3.0,3,New Property,3111.0,1,0,0,Low,mid,1.65
Flat,sohna road,2.0,2.0,3,New Property,1221.0,0,0,0,Medium,lower,0.91
House,sector 4,2.0,1.0,1,Moderately Old,624.0,0,1,0,Low,lower,0.47
Flat,sector 7,3.0,2.0,1,New Property,889.0,0,0,0,Low,lower,0.48
Flat,sector 79,2.0,2.0,No,Relatively New,1295.0,0,0,0,Low,mid,0.9
Flat,sector 71,2.0,2.0,1,Relatively New,1114.0,0,0,0,Medium,mid,0.6
Flat,sector 85,4.0,4.0,3+,Relatively New,2544.0,1,0,0,Low,mid,2.3
Flat,sector 67a,3.0,3.0,3,New Property,3102.0,1,1,2,High,mid,1.8
Flat,sector 37c,3.0,3.0,2,New Property,1592.0,0,0,0,Low,lower,0.86
Flat,sector 55,3.0,3.0,2,Moderately Old,1700.0,0,0,2,Low,mid,1.44
House,sector 57,5.0,4.0,3,Relatively New,2700.0,1,0,0,Low,lower,8.0
Flat,dwarka expressway,3.0,3.0,2,Under Construction,1303.0,0,0,0,Low,lower,1.3
Flat,sohna road,2.0,2.0,3,Under Construction,1221.0,0,0,0,Medium,mid,0.78
Flat,sector 111,4.0,5.0,3+,Relatively New,2669.0,1,0,0,Medium,mid,3.45
Flat,sector 37c,2.0,2.0,2,New Property,667.0,0,0,0,Low,lower,0.4
Flat,sector 85,2.0,2.0,3,Relatively New,1603.0,0,0,0,Low,high,1.14
House,sector 43,7.0,8.0,3+,Old Property,9000.0,1,1,2,Low,lower,11.5
Flat,sohna road,2.0,2.0,2,New Property,564.0,0,0,0,Medium,lower,0.42
Flat,sector 102,3.0,3.0,3,Relatively New,2629.0,0,0,2,High,mid,1.49
Flat,sector 52,3.0,3.0,3+,Relatively New,1800.0,0,0,2,Medium,mid,1.45
Flat,sector 60,4.0,4.0,3,Relatively New,2650.0,1,0,2,Low,mid,3.75
Flat,sector 33,2.0,2.0,3+,Under Construction,1539.0,0,0,0,Medium,lower,1.5
Flat,sector 2,1.0,1.0,1,Moderately Old,450.0,0,0,2,Low,mid,0.4
Flat,sector 81,3.0,4.0,3+,Relatively New,1760.0,1,0,1,High,mid,2.34
Flat,sector 56,3.0,3.0,3,Moderately Old,2200.0,0,0,0,Low,lower,1.7
Flat,sector 83,2.0,2.0,2,Moderately Old,1194.0,0,1,0,Low,mid,0.8
House,sector 48,5.0,7.0,3,Moderately Old,2727.0,1,0,2,Medium,lower,5.15
Flat,sector 50,2.0,2.0,2,Moderately Old,1098.0,0,0,0,Medium,lower,1.05
Flat,sector 83,3.0,4.0,3+,Relatively New,1667.0,1,0,2,Medium,mid,1.8
House,sector 17b,4.0,4.0,2,Old Property,4518.0,1,0,2,Low,lower,8.5
Flat,new,2.0,2.0,2,Relatively New,1086.0,0,0,0,Low,lower,0.67
House,sector 7,3.0,3.0,2,Old Property,1440.0,0,0,2,Low,lower,2.25
Flat,sector 9a,4.0,3.0,3+,Relatively New,1833.0,0,0,2,Low,mid,1.5
Flat,sohna road,2.0,2.0,2,Relatively New,750.0,0,0,0,Low,mid,0.38
Flat,sector 79,3.0,4.0,3+,Relatively New,2030.0,1,0,0,High,mid,1.91
Flat,sohna road,3.0,2.0,3+,Under Construction,978.0,0,0,0,Medium,lower,0.79
Flat,sector 37d,4.0,4.0,3,Relatively New,2100.0,0,0,2,Medium,mid,1.75
Flat,sector 2,2.0,2.0,3,Old Property,1416.0,0,0,0,Medium,mid,1.18
House,sector 25,5.0,5.0,3+,Old Property,1800.0,1,1,2,Medium,lower,6.5
Flat,sector 71,1.0,1.0,2,New Property,294.0,0,0,0,Low,lower,0.39
House,sector 8,2.0,3.0,1,Relatively New,450.0,0,0,0,Low,lower,0.32
Flat,sector 81,2.0,2.0,2,Relatively New,1150.0,0,0,2,High,mid,0.95
House,sector 14,1.0,1.0,No,Old Property,2250.0,0,0,0,Low,lower,4.6
Flat,sector 52,4.0,3.0,3,Moderately Old,4182.0,1,0,1,Medium,mid,2.0
Flat,sector 88a,3.0,3.0,3+,New Property,1674.0,0,0,0,Low,mid,1.5
House,sector 2,6.0,4.0,3+,Old Property,1557.0,0,0,2,Low,lower,3.0
Flat,sector 61,2.0,2.0,2,New Property,1278.0,0,0,0,Medium,lower,1.6
Flat,sector 10a,2.0,3.0,2,New Property,1389.0,0,0,0,Low,mid,0.8
Flat,sector 104,2.0,2.0,2,Under Construction,1402.0,0,0,0,Low,mid,1.5
House,sector 45,6.0,7.0,3+,Relatively New,4500.0,1,1,2,Medium,lower,16.0
Flat,sector 71,1.0,1.0,2,Relatively New,425.0,0,0,2,Low,lower,0.37
Flat,sector 89,3.0,3.0,2,Under Construction,1611.0,0,0,0,Medium,lower,1.28
Flat,manesar,3.0,3.0,3+,Moderately Old,2944.0,1,0,0,Low,mid,1.2
Flat,sector 107,2.0,2.0,2,New Property,615.0,0,0,0,Low,mid,0.37
Flat,sector 81,3.0,4.0,3+,Relatively New,1903.0,1,0,1,High,high,2.4
Flat,sector 62,4.0,6.0,3,Relatively New,3871.0,1,0,0,High,high,8.35
Flat,sector 102,3.0,4.0,3+,Relatively New,1186.0,1,0,2,Low,high,2.2
Flat,sector 65,2.0,2.0,3,Under Construction,1592.0,0,0,0,Low,mid,2.29
Flat,sector 109,3.0,3.0,3,Relatively New,1579.0,0,0,0,Medium,mid,1.68
House,sector 38,3.0,2.0,2,Moderately Old,1722.0,0,0,0,Low,lower,3.5
Flat,sector 81,4.0,5.0,3+,Relatively New,5154.0,1,0,1,High,mid,3.5
Flat,sector 77,2.0,2.0,2,New Property,1214.0,0,0,2,Medium,high,0.86
House,sector 109,4.0,5.0,3+,New Property,3600.0,1,0,2,Low,lower,10.0
Flat,sector 112,2.0,2.0,2,Relatively New,1498.0,0,0,0,Medium,lower,0.7
House,sector 17,2.0,5.0,3,Old Property,1440.0,0,0,0,Low,lower,3.5
Flat,sector 33,3.0,2.0,3,Under Construction,1512.0,0,0,0,Low,lower,1.45
Flat,sector 93,2.0,2.0,2,Relatively New,661.0,0,0,0,Low,mid,0.38
Flat,sector 48,4.0,4.0,3+,Moderately Old,3831.0,1,1,2,Medium,mid,9.3
Flat,sohna road,2.0,2.0,2,Relatively New,640.0,0,0,0,Low,lower,0.26
Flat,sector 76,3.0,3.0,2,Under Construction,1513.0,0,0,0,Medium,lower,1.9
Flat,sector 70a,2.0,2.0,2,New Property,1402.0,0,0,0,Low,high,1.25
House,sector 4,5.0,4.0,3,Under Construction,146.0,0,0,0,Low,lower,0.8
Flat,sector 89,3.0,3.0,2,New Property,1581.0,0,0,0,Low,lower,1.25
Flat,sector 33,3.0,2.0,3+,New Property,227.0,0,0,0,Medium,high,1.4
Flat,sector 77,3.0,3.0,3,Relatively New,2620.0,0,0,2,Medium,lower,1.5
Flat,sohna road,2.0,2.0,2,New Property,588.0,0,0,0,Low,mid,0.28
Flat,sector 71,3.0,3.0,3,Relatively New,1466.0,0,0,2,Low,lower,1.2
Flat,sector 86,4.0,6.0,2,New Property,2521.0,1,0,0,Medium,mid,1.3
Flat,sector 79,2.0,2.0,3,New Property,93.0,0,0,0,Medium,mid,1.47
Flat,sector 33,2.0,2.0,3+,Under Construction,1111.0,0,0,0,Medium,lower,1.2
Flat,sector 84,3.0,3.0,3,Relatively New,1651.0,0,0,0,Medium,lower,0.92
Flat,sector 112,3.0,5.0,3+,Relatively New,3405.0,1,0,2,Low,lower,4.75
Flat,sector 102,3.0,3.0,3,Relatively New,2629.0,0,0,0,Low,lower,1.42
House,sector 25,6.0,5.0,2,Relatively New,6000.0,0,0,0,Low,lower,16.0
Flat,sector 36,2.0,2.0,3,New Property,654.0,0,0,0,Low,lower,0.41
House,sector 112,4.0,4.0,3+,Relatively New,6350.0,1,0,2,Medium,lower,7.46
House,sector 109,4.0,4.0,3+,New Property,2430.0,1,0,0,Medium,lower,5.5
Flat,sector 2,3.0,4.0,3+,Moderately Old,1737.0,1,0,0,Medium,mid,1.51
Flat,sector 81,3.0,4.0,3+,Relatively New,2280.0,1,0,2,Low,mid,2.3
House,sector 105,2.0,2.0,1,Moderately Old,450.0,0,0,0,Low,lower,0.37
Flat,sector 85,3.0,4.0,2,Relatively New,1616.0,1,0,0,Medium,mid,1.38
Flat,sector 90,4.0,4.0,3+,Relatively New,2004.0,0,0,2,Low,mid,2.05
Flat,sector 102,3.0,3.0,3,Relatively New,2629.0,1,0,0,Medium,mid,1.35
Flat,sector 109,3.0,3.0,2,Moderately Old,3820.0,1,0,0,Medium,lower,1.8
Flat,sector 99a,2.0,2.0,1,New Property,552.0,0,0,0,Low,lower,0.27
Flat,sector 70,3.0,4.0,2,Relatively New,1950.0,1,0,0,Low,high,1.75
House,sector 43,4.0,4.0,3+,Moderately Old,540.0,1,0,1,Medium,lower,2.45
House,sector 46,8.0,8.0,3+,Moderately Old,2385.0,0,0,2,Low,lower,5.5
Flat,sector 107,2.0,2.0,2,Relatively New,543.0,0,0,0,Low,lower,0.29
Flat,sector 37d,2.0,2.0,3,New Property,644.0,0,0,0,Medium,mid,0.68
Flat,sector 90,3.0,3.0,2,Relatively New,1562.0,0,0,0,Medium,mid,1.19
House,sector 26,4.0,5.0,2,Moderately Old,3240.0,1,0,2,Medium,lower,12.5
Flat,sector 83,3.0,3.0,3,Moderately Old,2935.0,0,0,2,Medium,mid,1.05
Flat,sector 70,3.0,3.0,3,New Property,3054.0,1,0,0,Low,mid,1.63
Flat,sector 92,4.0,3.0,2,New Property,1778.0,0,0,0,Low,mid,1.1
Flat,sector 3,2.0,2.0,3,Under Construction,2320.0,0,0,0,Low,mid,1.25
Flat,sector 92,3.0,4.0,3,Relatively New,1805.0,1,0,2,Medium,high,1.55
Flat,sector 56,3.0,3.0,2,Old Property,1920.0,1,0,2,Medium,mid,1.54
Flat,sector 69,4.0,4.0,1,Relatively New,1782.0,0,0,0,Medium,mid,1.66
Flat,sector 109,3.0,4.0,3,Relatively New,1895.0,1,0,0,Medium,mid,2.15
House,sector 2,2.0,2.0,No,New Property,600.0,0,0,0,Low,lower,0.35
House,sector 41,2.0,9.0,3+,Moderately Old,1620.0,1,0,2,Low,lower,4.25
Flat,sector 56,4.0,4.0,3+,Old Property,2600.0,0,1,2,Medium,mid,2.05
House,sector 66,5.0,6.0,3+,Relatively New,3150.0,1,1,2,High,lower,12.0
House,sector 66,5.0,5.0,3+,New Property,8068.0,1,1,0,Medium,lower,15.1
Flat,sohna road,2.0,2.0,2,Under Construction,1000.0,0,0,0,Low,mid,0.93
Flat,sector 69,4.0,4.0,2,Relatively New,1819.0,0,0,0,Medium,lower,1.68
House,sector 26,5.0,5.0,3,Old Property,4518.0,1,1,2,Medium,lower,13.5
Flat,sector 71,2.0,2.0,1,Moderately Old,639.0,0,0,0,Medium,mid,0.59
Flat,sector 24,3.0,4.0,3+,Old Property,3700.0,1,0,1,Medium,mid,5.8
House,sector 105,2.0,2.0,2,Moderately Old,2000.0,0,0,0,Low,lower,9.9
House,sector 28,6.0,7.0,3+,Moderately Old,3240.0,1,1,0,Medium,lower,9.0
Flat,sector 84,2.0,2.0,2,Relatively New,1018.0,0,0,0,Medium,high,0.49
House,sector 105,5.0,3.0,3,Moderately Old,3500.0,0,0,0,Low,lower,1.35
House,sector 9,2.0,3.0,No,Old Property,900.0,0,0,0,Low,lower,1.65
Flat,sector 56,3.0,2.0,3,Relatively New,2250.0,0,0,2,Medium,lower,2.11
Flat,sector 90,3.0,3.0,3,Relatively New,1630.0,0,0,2,Medium,high,1.17
Flat,sector 90,3.0,4.0,3,Relatively New,2986.0,1,0,0,Medium,lower,0.92
Flat,sector 80,3.0,3.0,3,Moderately Old,2047.0,1,0,0,Medium,mid,1.6
House,sector 4,2.0,2.0,2,New Property,450.0,1,0,0,Low,lower,0.5
Flat,sector 51,4.0,4.0,3,Relatively New,2300.0,0,0,0,Medium,lower,2.1
Flat,sector 81,3.0,3.0,2,Relatively New,1800.0,1,0,1,High,mid,2.4
Flat,sector 33,2.0,2.0,3,Moderately Old,1100.0,0,0,2,Low,mid,1.1
Flat,sector 63a,3.0,3.0,3,Under Construction,1350.0,0,0,0,Low,lower,3.5
Flat,sector 104,3.0,4.0,3,New Property,2544.0,0,0,0,Medium,mid,1.8
Flat,sector 70a,3.0,3.0,3+,Relatively New,1339.0,0,0,0,Medium,lower,0.97
Flat,sector 83,5.0,7.0,3+,Relatively New,3200.0,1,0,2,High,high,3.15
Flat,sector 79,3.0,3.0,3,Relatively New,2330.0,0,0,2,High,high,1.2
Flat,sector 90,3.0,3.0,3+,Relatively New,1929.0,1,0,2,Medium,mid,1.3
House,sector 54,4.0,4.0,3+,Moderately Old,8036.0,1,1,0,Low,lower,25.0
Flat,sector 60,3.0,3.0,3,Relatively New,2400.0,1,0,2,High,mid,3.0
Flat,manesar,3.0,4.0,No,New Property,2480.0,0,0,0,Low,lower,1.0
Flat,sector 63,3.0,4.0,3+,Moderately Old,1553.0,0,0,2,Medium,mid,2.2
House,sector 9,2.0,2.0,2,Old Property,37.0,0,0,0,Low,lower,0.22
Flat,sector 82,2.0,2.0,2,Relatively New,1298.0,0,0,0,Medium,mid,1.0
House,sector 11,2.0,5.0,3,Relatively New,800.0,0,0,0,Low,lower,0.9
Flat,sohna road,2.0,2.0,2,New Property,577.0,0,0,0,Low,lower,0.32
House,sector 12,5.0,5.0,2,Old Property,1350.0,0,0,0,Low,lower,2.0
House,sector 57,4.0,4.0,2,Old Property,1728.0,1,1,0,Medium,lower,3.6
Flat,sector 82a,4.0,5.0,3+,Relatively New,4220.0,1,0,1,High,mid,2.95
Flat,sector 90,3.0,3.0,3+,Relatively New,1929.0,1,0,0,Medium,mid,1.21
Flat,sector 108,3.0,3.0,3+,Relatively New,1276.0,0,0,0,Medium,mid,1.2
Flat,sector 56,1.0,1.0,2,Old Property,543.0,0,0,0,Medium,lower,0.45
Flat,sector 81,2.0,2.0,3,Relatively New,2446.0,0,0,2,Medium,mid,0.88
Flat,sector 23,2.0,2.0,1,Moderately Old,995.0,0,0,2,Low,lower,0.55
Flat,sector 92,3.0,3.0,3,Relatively New,1737.0,0,0,0,Low,lower,1.5
House,sector 4,1.0,1.0,1,Moderately Old,70.0,0,0,0,Low,lower,0.65
Flat,sector 84,3.0,3.0,3+,Relatively New,1525.0,0,0,0,High,mid,0.9
Flat,sector 81,4.0,4.0,3+,New Property,3700.0,1,0,1,Low,mid,4.4
Flat,sector 110,4.0,4.0,3,New Property,3350.0,0,0,0,Medium,high,4.0
Flat,sector 22,3.0,4.0,3+,Relatively New,2600.0,1,0,1,Medium,mid,4.3
Flat,sector 103,2.0,2.0,2,Relatively New,1361.0,0,0,0,Low,mid,0.8
Flat,sector 65,3.0,3.0,3,Under Construction,1828.0,0,0,0,Medium,high,3.0
Flat,sector 95,2.0,2.0,1,Relatively New,610.0,0,0,2,Medium,mid,0.32
Flat,sector 84,2.0,2.0,3+,Relatively New,1086.0,0,0,0,Medium,high,0.54
House,sector 50,4.0,4.0,3+,Relatively New,3060.0,1,0,1,High,lower,12.5
Flat,sector 69,4.0,4.0,2,Relatively New,1389.0,0,0,0,High,lower,1.92
Flat,sector 39,5.0,4.0,3,Old Property,3556.0,1,0,1,Low,mid,2.0
House,sector 91,4.0,4.0,3,New Property,2430.0,0,0,2,Low,lower,3.6
Flat,sector 62,4.0,4.0,3+,Relatively New,4200.0,1,0,2,Medium,high,7.56
Flat,sector 71,4.0,4.0,3,Moderately Old,1984.0,1,0,0,Medium,mid,1.32
Flat,sector 65,3.0,4.0,3,Relatively New,1833.0,1,1,1,High,lower,2.3
Flat,sector 92,3.0,4.0,3,Relatively New,1805.0,1,0,0,Low,mid,1.55
Flat,sector 92,3.0,3.0,3,New Property,1280.0,0,0,0,Medium,lower,0.58
House,sector 111,5.0,5.0,3+,Relatively New,8000.0,1,0,0,Medium,lower,9.0
Flat,sector 4,2.0,2.0,1,Relatively New,833.0,0,0,2,Low,lower,0.42
Flat,sector 111,4.0,5.0,3+,Relatively New,2700.0,1,0,2,Low,mid,3.5
Flat,sector 58,2.0,2.0,1,Relatively New,1528.0,0,0,2,Low,mid,2.2
Flat,sector 72,3.0,4.0,3+,Relatively New,2140.0,1,0,2,High,high,3.21
House,sector 48,3.0,3.0,2,Moderately Old,3240.0,1,0,1,High,lower,8.2
House,sector 7,2.0,2.0,2,Old Property,1440.0,0,0,0,Low,lower,1.95
Flat,sector 84,4.0,4.0,3+,New Property,1895.0,0,0,0,Medium,lower,1.05
Flat,sector 28,3.0,4.0,3,Old Property,1700.0,1,0,2,Medium,mid,2.35
Flat,sector 70a,2.0,2.0,3,Moderately Old,1285.0,0,0,0,Low,mid,1.2
Flat,sector 82,3.0,3.0,3+,Relatively New,1954.0,1,0,2,Medium,mid,1.39
Flat,sector 104,2.0,3.0,3,Relatively New,1538.0,1,0,0,Medium,mid,1.58
Flat,sector 107,2.0,2.0,1,Relatively New,1088.0,0,0,0,Medium,mid,0.3
Flat,sector 86,3.0,2.0,2,New Property,833.0,0,0,0,Low,lower,0.6
Flat,sector 69,3.0,3.0,2,Relatively New,1428.0,0,0,2,Medium,lower,1.55
Flat,sector 110,4.0,5.0,3,Relatively New,3076.0,1,1,0,Medium,lower,3.4
House,sector 3 phase 2,2.0,1.0,No,Relatively New,500.0,0,0,0,Low,lower,0.4
Flat,sector 86,3.0,2.0,1,New Property,1529.0,0,0,0,Medium,lower,1.25
House,sector 43,1.0,1.0,No,Under Construction,1242.0,0,0,0,Low,lower,3.3
Flat,sector 65,3.0,3.0,3,Moderately Old,5011.0,1,0,1,Low,high,5.3
Flat,sector 54,3.0,3.0,3+,Old Property,2118.0,1,0,0,Medium,mid,3.85
Flat,sector 76,2.0,2.0,2,Under Construction,665.0,0,0,0,Medium,mid,0.75
Flat,sector 92,4.0,4.0,3,Relatively New,2093.0,0,0,0,Low,mid,1.0
Flat,sector 108,2.0,3.0,3,Relatively New,978.0,1,0,2,Medium,lower,0.87
House,sector 4,3.0,3.0,2,Old Property,4950.0,0,0,0,Low,lower,5.0
Flat,sector 52,3.0,3.0,3+,Relatively New,2556.0,0,0,2,Medium,mid,1.4
House,sector 92,4.0,4.0,3,Relatively New,1743.0,0,0,0,Low,lower,0.85
Flat,sohna road,2.0,2.0,2,New Property,658.0,0,0,0,Low,high,0.35
Flat,sector 71,3.0,3.0,2,Moderately Old,1958.0,0,0,2,Medium,lower,1.4
Flat,sector 69,3.0,3.0,2,Relatively New,1428.0,0,0,2,High,lower,1.46
House,sector 41,3.0,3.0,3,New Property,1400.0,1,0,2,Low,lower,2.65
House,sector 2,6.0,6.0,2,Moderately Old,3611.0,0,0,0,Low,lower,5.0
Flat,sector 81,2.0,2.0,2,Relatively New,1131.0,0,0,0,Low,mid,1.0
Flat,sector 81,2.0,2.0,3,New Property,1230.0,0,0,0,Medium,mid,0.9
Flat,sector 92,4.0,4.0,3+,Relatively New,1920.0,1,0,0,Low,mid,1.9
Flat,sector 3 phase 2,2.0,2.0,1,Relatively New,750.0,0,0,0,Low,lower,0.3
Flat,sector 36,3.0,2.0,2,New Property,1700.0,0,0,0,Low,lower,0.82
Flat,sector 89,3.0,3.0,No,Under Construction,1910.0,0,0,0,Medium,mid,0.9
House,sector 26,4.0,4.0,3+,Old Property,3771.0,0,0,0,Low,lower,4.6
Flat,sector 33,3.0,3.0,3+,New Property,1500.0,1,0,0,Low,mid,1.7
Flat,sector 109,3.0,4.0,3,Relatively New,1860.0,1,1,0,Low,mid,2.22
Flat,sohna road,2.0,2.0,3,Relatively New,1154.0,0,0,0,High,mid,0.71
Flat,sector 71,3.0,4.0,2,Relatively New,1577.0,1,0,1,Medium,mid,1.25
Flat,sector 69,4.0,5.0,3+,Relatively New,2171.0,1,0,2,High,mid,1.92
Flat,sector 58,3.0,4.0,1,Moderately Old,2164.0,1,0,2,High,high,3.8
Flat,new,4.0,4.0,3,Moderately Old,1607.0,0,0,0,Low,lower,0.85
Flat,sector 108,3.0,4.0,2,Relatively New,2003.0,0,0,0,Low,mid,2.95
Flat,sector 84,1.0,1.0,1,Relatively New,774.0,0,0,1,Low,mid,0.27
Flat,sector 69,3.0,3.0,1,Relatively New,1419.0,0,0,2,Medium,mid,1.29
Flat,sector 92,3.0,3.0,1,New Property,711.0,0,0,1,Medium,mid,0.5
Flat,sector 9a,4.0,3.0,3+,Moderately Old,2056.0,0,0,0,Low,mid,1.5
Flat,gwal pahari,3.0,3.0,3,Old Property,1778.0,0,0,0,Low,mid,0.95
Flat,sector 95,3.0,2.0,2,New Property,1733.0,0,0,1,Low,mid,0.55
Flat,sector 65,3.0,3.0,3,Moderately Old,6054.0,1,0,2,High,high,6.1
Flat,sector 106,3.0,4.0,3,Relatively New,1305.0,1,0,0,Low,mid,1.14
Flat,sector 68,2.0,2.0,3,Relatively New,1150.0,0,0,2,Medium,lower,1.1
Flat,sector 102,3.0,3.0,3+,New Property,1700.0,0,0,0,High,high,1.9
Flat,sector 2,2.0,2.0,1,Relatively New,1100.0,0,0,0,Medium,lower,0.95
Flat,sector 93,4.0,4.0,3,Relatively New,2105.0,0,0,0,Low,high,1.25
Flat,sector 86,3.0,3.0,3,Moderately Old,1746.0,1,0,0,Medium,mid,1.26
House,sector 82,3.0,3.0,3+,New Property,2160.0,1,0,0,Low,lower,4.7
Flat,sector 60,3.0,3.0,3,Relatively New,2300.0,1,0,2,High,mid,3.05
Flat,sector 90,2.0,3.0,2,Relatively New,1350.0,0,0,0,Medium,lower,0.8
Flat,sector 90,4.0,4.0,3+,Relatively New,2139.0,1,0,0,Medium,mid,1.6
Flat,new,2.0,2.0,1,Under Construction,767.0,0,0,0,Low,mid,0.38
Flat,sector 111,3.0,4.0,3+,Relatively New,2004.0,1,1,2,Medium,high,2.65
Flat,sector 108,2.0,3.0,3,Relatively New,1161.0,0,0,0,Medium,mid,0.93
Flat,sector 83,3.0,3.0,2,Relatively New,1200.0,1,1,2,High,lower,1.12
Flat,sector 3,2.0,2.0,2,Under Construction,956.0,0,0,0,Medium,mid,1.1
Flat,sector 67a,2.0,2.0,2,Relatively New,2299.0,0,0,0,Medium,mid,1.4
Flat,sector 67a,3.0,3.0,2,New Property,2693.0,1,0,2,Low,mid,1.7
House,sector 57,4.0,5.0,2,Old Property,2700.0,1,0,2,Low,lower,6.0
House,sector 7,5.0,3.0,2,Old Property,1350.0,0,0,0,Low,lower,1.15
House,sector 4,3.0,3.0,No,Moderately Old,117.0,0,0,0,Low,lower,0.7
Flat,sector 106,2.0,2.0,3+,Relatively New,940.0,0,0,0,Low,lower,0.88
Flat,sector 56,1.0,1.0,1,Moderately Old,839.0,0,0,0,Medium,lower,0.65
Flat,sector 69,3.0,3.0,2,Relatively New,1428.0,0,0,2,Low,mid,1.36
House,sector 57,4.0,4.0,2,Moderately Old,1728.0,1,0,2,Low,lower,3.49
Flat,sector 62,1.0,1.0,No,Relatively New,639.0,0,0,0,Low,lower,0.9
House,sector 15,5.0,5.0,2,Old Property,4518.0,0,0,0,Low,lower,10.0
Flat,sector 43,3.0,3.0,3+,Old Property,1385.0,0,1,2,High,mid,1.5
Flat,sohna road,2.0,2.0,3,Relatively New,1955.0,0,0,0,Low,mid,0.66
House,sector 3,5.0,3.0,No,Moderately Old,1755.0,0,0,0,Low,lower,0.68
Flat,sector 4,2.0,2.0,1,Relatively New,722.0,0,0,0,Low,lower,0.43
Flat,sector 108,3.0,4.0,2,Relatively New,3800.0,1,0,0,Low,high,3.95
House,sector 4,2.0,1.0,1,Moderately Old,75.0,0,0,0,Low,lower,0.55
Flat,sector 37d,2.0,2.0,2,Relatively New,1276.0,0,0,0,Medium,lower,1.17
Flat,sector 85,3.0,3.0,3+,Under Construction,2032.0,0,0,0,Medium,high,1.83
Flat,sector 72,4.0,4.0,3+,Moderately Old,2600.0,1,0,2,High,mid,3.2
House,sector 4,3.0,3.0,2,Relatively New,76.0,0,0,0,Low,lower,0.67
Flat,sector 102,3.0,3.0,3+,Relatively New,1456.0,0,1,0,Medium,lower,2.0
Flat,sector 111,4.0,5.0,3+,Relatively New,2650.0,1,0,2,High,mid,3.7
House,sector 11,3.0,2.0,1,Relatively New,128.0,0,0,0,Low,lower,0.44
Flat,sector 77,3.0,4.0,3,Relatively New,2620.0,1,0,0,Low,lower,1.25
